device_id,phone_brand,device_model
-8283967910318754940,Nubia,Z7 MAX
-6601250143902173268,Coolpad,Great God F1
6711794612605565457,Meizu,MX3
2609354428070275908,Xiaomi,Mi 2S
-6110677059716179509,OPPO,R831T
5073774877365738573,OPPO,R823T
-6630010767617819828,vivo,X1ST
6660996828665185846,Coolpad,K1
3323154387026701708,Xiaomi,Redmi Note enhanced version
589483191079996212,Coolpad,Great God F1
7597120355589774243,Huawei,Honor 3X Play Edition
3044230031064989752,Coolpad,8720
6493548239327675789,Xiaomi,Redmi Note enhanced version
2429589133880591172,Xiaomi,Redmi Note
-6857143992434884108,Xiaomi,Redmi Note
1410750536796725040,Huawei,Honor 3C
3467538870172662638,Samsung,Galaxy S2
2876780275064759840,Huawei,Y635-TL00
419883694427382535,OPPO,R1S
-5420145316153842939,Samsung,Galaxy Note 3
-5258921838286894171,Xiaomi,Redmi Note
4466628702146703244,Xiaomi,Mi 2S
-7162024310118303600,Huawei,Honor Play 4
-8361113484086346035,Xiaomi,Mi 3
-5419909933203386867,Samsung,Galaxy Grand 2
7252695239982655360,vivo,X3L
1242105276938653438,OPPO,R3
6853464948701271106,Duowei,Isuper S2
3502014943620351243,Huawei,Honor 3C
-176220923965518221,Samsung,Galaxy S4
-879700669582254384,Xiaomi,Redmi Note
-824208496723642137,Samsung,Galaxy A5
-8051018473795632150,Meizu,MX2
-244579041366845929,Coolpad,Great God F1
4787419995652066015,Xiaomi,Mi 2
6962017826190579634,Samsung,A820
5390897141698291011,Coolpad,8705
-3158194047309555291,Samsung,Galaxy Note 3
-3109049815397423797,Samsung,Galaxy Note
-9113567858501253584,OPPO,N1 mini
-9174142387982011518,Xiaomi,Redmi Note
-3016196409960456107,Xiaomi,Mi 3
-5215518278648061336,OPPO,R7
-1399631555680725969,Xiaomi,Mi 3
4952253758250185962,Huawei,Ascend P7
4323255300816547905,Samsung,Galaxy Note 8.0
-743757612345646226,Coolpad,9190L
4812343464461870967,Xiaomi,Redmi Note
-2032969872915861640,Xiaomi,Red rice
6143851680086643431,Xiaomi,Mi 4
-8475861076685378068,Xiaomi,Mi 3
1743559550393010405,Samsung,Galaxy style duos
44180899279108945,Huawei,Mate 7
174806600698630320,Xiaomi,Mi 3
-4233597301188225166,Huawei,Honor 6
5195466714384576631,OPPO,R827T
-1292872357036741380,Samsung,Galaxy Win Pro
-7883561535992467233,Samsung,Galaxy S4
4132397989226156904,Samsung,Galaxy Note 2
-5289416693257689994,Huawei,Ascend P7
5724776996767650499,OPPO,U701T
-8412154963949780230,Xiaomi,Mi 3
-3680792582266044240,Samsung,Galaxy Note 3
-3789841016715208078,Huawei,Honor 6
2239059821821935289,Xiaomi,Redmi 1s
-8490582536817668652,OPPO,Find 7
-1638312930241640960,Samsung,Galaxy S5
5966812709706717068,Samsung,Galaxy Note
859367390473668040,hammer,T1
-8002129800839017811,Huawei,Glory 7
-4107828411539429670,Huawei,Ascend P8
-7235823783698565546,Huawei,Honor 3X Play Edition
1909660343116442797,Samsung,Galaxy Note 3
6630371187376500971,Xiaomi,Mi 2S
6621501307544359729,Samsung,Galaxy Note 2
-1846796778136460883,vivo,Y17T
8579296356595776402,OPPO,R809T
-7899972346449983522,Huawei,Honor 3X
9054353627591521553,Huawei,G610S
-8816848223970399214,Xiaomi,Mi 3
1303008942798153879,Meizu,MX3
-3254721437537113845,vivo,X3T
4854511431216880234,Xiaomi,Redmi Note
2738548378532907890,Huawei,Honor 6
6882832570209905081,Samsung,Galaxy Note 2
4219219319781111093,Samsung,S898T
1236321343556856200,Xiaomi,Mi 2S
-8818676781938434631,Xiaomi,Mi 3
3240208037349466241,Huawei,Ascend P6
237981590480598332,Huawei,G750-T20
1063087720338514694,Samsung,Galaxy Grand duos
-181546402322177584,Samsung,Galaxy Note 3
768620961460415986,Huawei,A199
1850785075573471162,Linguistic,Red chili
-490983044173751690,Huawei,Honor 3X Play Edition
5599849437139560209,Samsung,Galaxy Note 8.0
2644193369049630355,Samsung,A820
-7810101093700912196,vivo,Xperia T2 Ultra
-5117359258527760380,Xiaomi,Mi 3
1066394505009839615,Meizu,MX3
4581171303319306851,vivo,X1ST
-8825326766212060010,Xiaomi,Mi 2S
-4920459939225923283,vivo,X710L
3213411623565502229,Huawei,Y511-T00
-1307183011161599944,Lenovo,V967s
-6547744594414623208,Meizu,Mx4
-3840191307686564811,Huawei,Hn3-u01
-4714331449845835740,Samsung,Galaxy S4
2469559569966825478,vivo,Y17W
-1879782662333755273,vivo,Xplay3s
-4275886159616153505,Samsung,Galaxy S3
-8376820842095294726,Samsung,Galaxy S3
-1444451502178885961,vivo,X3L
-7878955941079581883,HTC,M8ST
3893019257929064235,Samsung,Galaxy Win Pro
5412456809187536266,Xiaomi,Mi 2S
-3225848714558009728,Samsung,Galaxy Win
1229853251843911793,Samsung,Galaxy Note 3
7568210321888322221,vivo,Xplay
5986498891138342001,Samsung,Galaxy Note 3
-1400623650293542809,Samsung,Galaxy Note 2
-7696276180532186007,Huawei,Ascend P6
4338276748263865343,Samsung,Galaxy Note 2
-1367831026892821183,Xiaomi,Redmi 1s
676809669262066222,Lenovo,V956
2604354093267090259,Samsung,Galaxy Grand 2
-5664014761153773462,Huawei,Honor 6
-8646229784190295092,Meizu,MX3
466498040937347680,Samsung,Galaxy S4
-2124678055835013286,Coolpad,8705
8120281882318767159,Shenzhou,X50TS
374379257706365147,OPPO,Find 7
1968268820402176797,Samsung,Galaxy Note 2
-1743884617794369167,Xiaomi,Mi 2C
-5346474318363041291,Samsung,Galaxy Grand
1263470134229574438,Samsung,Galaxy Note 4
2705752300491081346,Xiaomi,Mi 4
-2174987060696676552,Huawei,Ascend P6
-8090126868094857211,Samsung,Galaxy S4
2874075158330726376,Xiaomi,Mi 3
2864463618907470460,Huawei,MT1-U06
-5594484234363675600,Huawei,Honor 3C
9111935630761064621,Xiaomi,Mi 3
9031002422722337127,Coolpad,8750
6351233761997299188,Samsung,Galaxy Win
3091495756468605113,Huawei,Ascend P7
-5146733719452726210,Samsung,Galaxy S4
-2117606785156258405,Samsung,Galaxy S4
453571528301507502,Xiaomi,Redmi 1s
4962960417573583133,Huawei,Ascend P6
548055384777131116,Coolpad,5950
4238112612363208612,vivo,S11T
7921856364824525493,Samsung,Galaxy Mega Plus
7495839068494885311,Huawei,Honor 6
-2502477841222957782,Huawei,Honor Play 4X
-4956098242811681808,Lenovo,V818
-5911545483884816832,Xiaomi,Mi 2A
-7127648801413429924,Coolpad,F2
6153545416908155881,Xiaomi,Redmi Note
-8854661595022809152,Huawei,X1 7.0
-5536609827839031136,Samsung,Galaxy mega 5.8
-7967025288589577219,Samsung,S7568
-6015036751826222896,Samsung,Galaxy S4
9189466477260760093,OPPO,N1 mini
5947698527845407690,Samsung,Galaxy Note 3
6295158950360506494,Samsung,Galaxy Note 2
9167121435691971213,Samsung,Galaxy Win Pro
5935307053069226000,Coolpad,Great God F1
7556421568222177903,Xiaomi,Redmi 1s
-8920748209138079828,Xiaomi,Red rice
2620779082986683981,Huawei,G730-T00
7477926542381524709,Coolpad,Great God F2
-3313967603707896230,Xiaomi,Mi 4
2072417013728689786,Huawei,C8816
-5077895734398020650,Coolpad,7270
6830015387612963064,Samsung,Galaxy Win Pro
7804027431420011092,Xiaomi,Mi 4
-790189448243510548,OPPO,R2017
6241268180841487189,Lenovo,Q503u
1101454300141139226,Huawei,Ascend P6
-1162965283387821963,hammer,T1
-6737926600395428268,Samsung,Galaxy Note 3
-197384719096972785,Samsung,Galaxy S4
2915580935784789458,Xiaomi,Mi 2S
-4639000614843614960,Samsung,S858T
5871408701425177547,Huawei,Mate 7
429298356540564804,Samsung,Galaxy Note 4
-6376736321782608160,Samsung,Galaxy Note 2
-773813344541807480,Xiaomi,Mi 2S
-4571850004215672847,Huawei,Honor 3C Play Version
7366582695809193228,Coolpad,8729
-4000376512733951404,OPPO,R833T
1869145128944609018,Xiaomi,Redmi Note
-6674959264116845420,Samsung,Galaxy S4
-1161323623191526284,Samsung,S898T
-3412854314979108034,Xiaomi,Mi 4
7325167198464188079,OPPO,R2017
3483593174848389337,Samsung,Galaxy on5
-1496434718398409928,Samsung,A788T
3589999347189856528,Xiaomi,GN150
-5928264485313492041,HTC,ONE X
-5511639595189263494,Xiaomi,Mi one plus
-673588785636153232,HTC,One
1535745611313345106,Huawei,G730-T00
-1531900781914772831,Lenovo,Grand Memo
-4114587537539224536,vivo,Y18L
-6877569584025289826,Lenovo,U807
3507623182007520009,OPPO,Find 7
4006815418340732200,Huawei,Ascend P7
-5077860874604147243,Coolpad,Great God Note
-3474685210424983249,Meizu,Mx4
2243308387353943598,Samsung,Galaxy Note 3 Lite
-6230242688783518543,Meizu,MX2
354472444386034557,Samsung,A398T+
7636272543666511219,Xiaomi,Redmi Note enhanced version
-5314593034498199528,vivo,Xplay3s
1648464995663288575,Xiaomi,Redmi Note
1260584891108235260,Coolpad,Great God F1
8519049415350544499,Samsung,Galaxy Note 2
-4857603257314947562,vivo,E1
-6544648144305910248,Xiaomi,Elife S5.5
1068002254807431265,Xiaomi,Mi 3
-4117849784521624514,Xiaomi,Mi 2S
7242696454460971018,Huawei,Honor 3X Play Edition
-5742996637827388730,Samsung,A890E
-4024253898602794957,Samsung,Galaxy S4
-5945251915341141140,Coolpad,8732
4552155762362682466,European New,T80
-3181334926119701119,Huawei,Mate 7
-5511028955360505948,Huawei,C8817L
-5920868978813552188,Huawei,Honor 3C
-8318873452412962973,Xiaomi,Redmi 1s
-4602079492116649323,Samsung,Galaxy Grand
-3080301885856503246,Huawei,G730-C00
-7741601049543882438,Xiaomi,Mi 2
3415082750876196132,Huawei,G610S
7874748103544022938,Samsung,Galaxy Grand 2
2205286142182731388,Xiaomi,MI 1S
-2780042798863429621,Xiaomi,Mi 2S
-5487703588977434785,Xiaomi,Redmi Note
-5479028932987021194,Xiaomi,Mi 2A
401271720376793960,Xiaomi,Redmi 2
-3917548367689858048,Samsung,Galaxy S4
-3584718152992466667,Xiaomi,Mi 2S
-4363926711751164652,Samsung,S868T
-8930142774211951850,Samsung,Galaxy S3
9159384916907999505,vivo,Xplay3s
-8491904554421227640,Xiaomi,Red rice
6164111529328150104,OPPO,R821T
-1127241050120257548,Xiaomi,Redmi Note
-3909074704513654898,Coolpad,F2
-594609607710499117,Meizu,Mx4
7253325667499968009,Xiaomi,GN151
5802274882286633802,Xiaomi,Redmi Note
-6421561395162939211,Huawei,Honor 3C
1533511643156870705,Coolpad,5951
-5581190135096601202,HTC,One
2240204579125037367,Coolpad,Great God F1
-5550718850069909501,Xiaomi,Mi 2
8138059978673625405,OPPO,Find 7
-5598471027850807704,Quality rice,R1
5379405646092506640,Meizu,MX3
-2343016798288868767,Huawei,Honor 3C
8704816127815107483,Huawei,Ascend G7
-8798991280303388654,Samsung,A708T
5258533772354503217,Cooler,H1
4556671297458726339,Lenovo,Grand Memo
-1395013302922998466,Xiaomi,Mi 2A
-8813322120453325119,Samsung,Galaxy Note 3
-1177083069320019964,Xiaomi,Redmi Note
-2803367741491503091,Xiaomi,Redmi Note
-3726497317125748863,Samsung,A708T
5784542937339005187,Samsung,Galaxy Note 2
2986239796710336383,Meizu,MX2
5873755336017310915,LG,Nexus 4
871031739503617380,Xiaomi,Redmi Note
-2268165845641795661,Xiaomi,Mi 3
8683340933408988819,Xiaomi,Mi 2S
-5769126478223954811,Lenovo,U807
2895143690183836297,Samsung,Galaxy Note 3
-5999505284341169138,Coolpad,7295
-1729626004088809867,Xiaomi,Mi 3
7780777105690735495,Samsung,Galaxy S4
-2093591492238459343,Huawei,Glory 7
8697364379988148681,Xiaomi,Mi 3
6018996396831358160,Samsung,Lenovo Golden Fighter S8
-4504515002612419694,Xiaomi,Mi 3
4153560718122467811,Huawei,Ascend G6
-8913698038544637515,Huawei,U9508
-5355383362583760352,Coolpad,8017-T00
-4997944923586960609,Xiaomi,Mi 4
-606241115992629178,Samsung,G3818
7576705631437232110,Huawei,Honor 6
7360247461770843656,vivo,Y11it
-8968050220045563506,Huawei,Honor 3C
-8513395499041080505,Samsung,Galaxy Trend Duos 2
7049223549409704277,Samsung,Galaxy Grand
-2809591616089519175,Coolpad,F2
-5704148730680618106,Xiaomi,Redmi 1s
2594062680607223499,Coolpad,8720L
3069922982277352555,Huawei,Honor Play 4X
880466440398561063,OPPO,R833T
-4535258366847374455,Huawei,Mate 7
-7220886996817087952,Xiaomi,Redmi 1s
-3790242335953827281,Samsung,Galaxy S4
3886417783000902950,Meizu,Mx4
-5884350074845252350,Samsung,Galaxy S4
2667218312324404551,Huawei,Ascend G700T
5307440430737708859,Samsung,Galaxy Note 3
8973913573153708512,Coolpad,F2
2860418107520724937,Huawei,Honor Play 4X
5779890611014919235,Samsung,Galaxy Mega Plus
3285528875859204490,Xiaomi,Mi 3
1411984732883888355,Samsung,Golden Fighter Note8
-8802316604005480852,Xiaomi,Mi 3
917282363841865069,Samsung,Galaxy Note 3
-1287503422118993298,Samsung,A708T
-1892427075502709599,Huawei,Honor 3C
-950683006636408066,Samsung,Galaxy Note 2
4820731717391676450,Coolpad,Great God F1
1993125418650577707,Huawei,Mate 7
-7328709357224664821,OPPO,R3
3309386022918756682,Coolpad,7620L
1132838898901770884,Coolpad,8190Q
639938294215032900,OPPO,Find 7
-804176057100363785,Samsung,Galaxy Note 3
-2642093606416279527,Huawei,Mate 8
6315669044065567209,vivo,X710L
-438221674711069921,Huawei,Honor 3X Play Edition
2652612176975108276,Xiaomi,Redmi Note
-691042505889609750,vivo,Y17T
-4656459669755384601,Nubia,Z7 mini
3431769991092632154,Xiaomi,Mi 2
2558458038140339907,Xiaomi,Redmi Note
-7041798589898243807,Samsung,Galaxy Grand 2
-2837997815629234000,Huawei,Honor 6
695380811631347425,Samsung,Galaxy S5
8653674514153746260,Samsung,Galaxy S4
945494458044178929,Huawei,A199
-6683272128479737529,OPPO,Find 7
-2418807740502674482,Huawei,Honor 3X
2361155312705133210,Xiaomi,Mi 2S
4645191549702731711,HTC,T528W
3853808593817648620,Lenovo,U879
-4996841661840954338,HTC,One
-5797971117870561747,Xiaomi,Mi 4
127548612836145766,Samsung,Galaxy Note 3
-2721293281853789126,Samsung,Galaxy S4
423844649259977975,Xiaomi,Mi 2S
7239046838604787979,Coolpad,Great God F1
7808665694772286222,Xiaomi,Redmi Note
8345651510857643877,Xiaomi,Redmi 1s
-4058986364773314283,Coolpad,F2
2078831088050040098,Samsung,Galaxy Note 2
4601588157497662897,vivo,Xperia Z2
-3787089459371912746,Xiaomi,Mi 4
-1628980409549691135,Xiaomi,Mi 2S
-5731197901123551185,Xiaomi,Redmi Note
-7966105697568015811,Samsung,Golden Fighter A8
5474940300699945360,Xiaomi,Red rice
7050625562313302394,Samsung,A766
5363702057307761678,Huawei,Honor Play 4
-2018641192647865170,OPPO,Find 5
1217783498468534623,Coolpad,Great God F1
1373805139152399809,Huawei,Mai Mang 3
-8853673085117990515,Xiaomi,Redmi Note
-306982859863411975,Xiaomi,Mi 2S
-322809608647273082,Samsung,Galaxy Grand
-2159085390510280577,vivo,Y11
6021447219426818815,Meizu,MX2
7454678656088572483,vivo,X3F
-5547859210142407883,Xiaomi,Redmi Note
-2478986772001249212,Huawei,G610T
-3438481244971388953,Huawei,G620-l75
5600657202874097841,Huawei,Honor 3C
4248604159924686976,Lenovo,Q802T
1884220303819977224,Xiaomi,Mi 3
3827281470739602967,Huawei,Honor+
4367968625294786351,Coolpad,7295
3090468675782225801,Samsung,Galaxy Win
191362617828131985,Xiaomi,Redmi Note enhanced version
-7052571149421947121,Meizu,Mx4
-3082540067142970319,Samsung,Galaxy Grand duos
-6205420832240770104,Huawei,Ascend G700
-8941717791052390604,Samsung,Galaxy S4
5823819324181761701,Samsung,Galaxy Trend Duos
-7864585482759158379,Samsung,Galaxy Note 3
-202235476646421601,Xiaomi,Redmi Note
6908880529190167796,vivo,E5
-383473870717540972,Huawei,Honor 3X Play Edition
-3532206969876214706,Samsung,Le Meng K3
3183530982090243223,Samsung,Galaxy S4
800205961939300393,Nubia,Z5S mini
-7755673200592591161,OPPO,N1 mini
-5967792908892562552,black rice,A5
6345696257105146853,Meizu,Mx4
-1897714234304564864,OPPO,R831S
-3179015603580909239,Samsung,Galaxy Note 2
-8976131864492781447,Xiaomi,Red rice
-3451002238229922866,Xiaomi,Red rice
1381520681298703542,Xiaomi,Red rice
-2778026576596985466,Xiaomi,Mi 4
996188566670327147,OPPO,R7
9025862528958762431,Samsung,Galaxy Note 4
5627953449784125022,Xiaomi,Mi 2S
-7341536558832653291,Huawei,MT2-C00
-1119089557113989348,Samsung,Galaxy S4
-6763629119700374334,Huawei,Honor Play 4X
7200007056500916056,OPPO,R831S
-1298424565616100508,OPPO,Find 5
-7216645608455070923,Samsung,S650
101725965432071957,Huawei,Ascend P6
3106289473816396711,Xiaomi,Redmi Note
1246595901515222683,Samsung,Galaxy Note 3
1580053930144276573,Samsung,Galaxy Note 3
8271421993181645187,Meizu,Mx4
7787509373026168363,Samsung,Galaxy Note 3
1144290061841069925,Samsung,Galaxy Note 2
-589707157058146753,Xiaomi,Mi 4
8674011376039339441,Xiaomi,Mi 3
5086015969467415603,Huawei,Ascend G7
-8733856572338508189,Xiaomi,Redmi Note enhanced version
3613681208894582584,Xiaomi,Mi 4
2025949002592402898,Coolpad,F2
-389594933697252509,Huawei,Honor 6
2032421987163283650,Samsung,Galaxy S4
866295167607095848,Xiaomi,Mi 4
2533252672140139858,Samsung,Galaxy Note 3
-3775607533245841772,vivo,Y11
-71655393066708784,OPPO,R6007
7460417630409862800,Xiaomi,Redmi 2A
-2340414457009136305,Xiaomi,Redmi Note
11699896141114591,Huawei,Ascend P7
-4238465726832510564,Meizu,MX3
-4960429544660367390,Samsung,Galaxy Note 2
-1864953974645382376,Nibiru,Mars No. 1
-3882275611258621553,Huawei,Honor 3C
-7641463709302288461,Xiaomi,Mi 3
6363365885735819395,Huawei,Ascend P6
-3537916017671370640,Samsung,Galaxy Note 4
-6352228964029614691,Huawei,Honor 3X Play Edition
7764975401563540067,Samsung,Galaxy Note 3
9005727776378806581,Samsung,Galaxy Note 2
-7270562228603614890,Coolpad,5891
-8190309212948323134,Xiaomi,Redmi Note enhanced version
6358702177596013894,Samsung,Golden Fighter A8
-4395314067065664109,Xiaomi,GN708T
3725839702546801696,Xiaomi,Mi 3
-8081884677218722672,Samsung,Galaxy Note
-5068151060220084358,Samsung,Galaxy S4
8871603580773451331,OPPO,Find 5
-8165022708833202621,Xiaomi,Mi 3
-2416775674190749831,Meizu,MX2
-4327137055073549620,Xiaomi,Red rice
-6484250097799900361,Huawei,G620-l75
-2565600111381228167,Huawei,Honor Play 4X
1719726960374788132,Xiaomi,Mi 3
-709647733645274509,Xiaomi,Mi 4
-7612118618328682795,Meizu,MX3
-2156850172470710813,TCL,302U
2179900835126516925,HTC,ONE M8
394567856200122036,China Mobile,N1
8841168823608840040,Xiaomi,Mi 2S
-6079031668606234780,Xiaomi,Redmi Note enhanced version
7849111383031438568,Huawei,Honor 6
7855427620250714999,Samsung,Galaxy S4
-3876389844345742118,Samsung,Galaxy Grand
3059065063155439637,Xiaomi,Redmi 1s
-8341526090122673625,Huawei,Honor 3C
-6117094591980900547,Samsung,A830
-8578352318070038847,Huawei,Honor 3X Play Edition
-3749140380775488391,Samsung,Galaxy Note
-1972373650566211870,Lenovo,U819
5993500527049682793,Xiaomi,Mi 3
1853208574994251190,Xiaomi,W800
-8273280286872958553,Meizu,MX2
-741227293160039254,Samsung,Galaxy Note 2
-29767320233837832,Xiaomi,Mi 3
2595933589224649630,Xiaomi,Mi 2S
425765131771816138,Huawei,Honor 3C
8702324596411183770,Xiaomi,GN150
333976515480498452,Xiaomi,Redmi Note
-3073140985811591525,Xiaomi,Redmi Note enhanced version
7286780783977993048,vivo,Xplay
-1696897625361914034,Samsung,Galaxy mega 6.3
18082780531730808,Samsung,Galaxy Note 2
-6401491037818227388,Amagatarai,C986T
-1638052470202216886,Samsung,Galaxy Trend Duos
-6990013366754231585,vivo,X3T
5437476086302768746,Xiaomi,Mi 3
3790893782925266385,Huawei,Honor 6
7224577536455686191,Coolpad,Great God F1
-3900146008050098763,Xiaomi,Mi 2S
-2166029720895964047,Samsung,Galaxy Note 3
-3015256676507652702,Samsung,Galaxy Note 3
1151806461751421828,Xiaomi,Mi 2
-4185888765647019981,OPPO,R831T
3117267771050617628,Samsung,Galaxy S4
-7030395477590378342,Xiaomi,Mi 2S
7125883388839698263,Huawei,Honor 6
-8899035774019438884,pioneer,K68W
-8067432789927831268,Xiaomi,Red rice
-2565315724977829717,Samsung,Galaxy Grand 2
-3987502749778464171,Huawei,Honor 3X Play Edition
-7982794491501068577,Huawei,Honor 3X Play Edition
5391935849803505844,Huawei,Honor Play 4
-6921151149099291631,waveguide,L100
5196015542790749831,vivo,X710L
8770890789091271000,Xiaomi,Mi 2S
4007823587328889526,Xiaomi,Mi 4
-7699801001667291221,Samsung,Galaxy S4
-8536494516070112728,OPPO,1107
1407876754908513031,Huawei,Honor Play 4C
6313766110279372881,Huawei,Honor 3C Play Version
-5083864548800378177,Samsung,Galaxy Note 3
-7602371513847264897,Xiaomi,Redmi Note
-2234094014921948299,Samsung,A380T
8060347412839492370,Samsung,Galaxy Note 2
2294808926752203289,Huawei,Ascend P6
-1930292957706202362,Obi,V10
5867303249400227916,Xiaomi,Mi 4
8088996161998305734,Huawei,Honor Play 4X
-2704636532149271819,Samsung,Galaxy S4
5621079154042152764,Xiaomi,Mi one plus
8216254406333844705,Samsung,A850
7734133248027947866,Huawei,X1 7.0
1089014418586872856,Huawei,Honor 3C
8654092221718995597,Xiaomi,Elife S5.5
429988001527900526,Huawei,Honor 6 Plus
-2797030582183203703,Huawei,Ascend P6
-2322103566922202089,OPPO,N3
-8915825966333964848,Huawei,Ascend P6
-6432980707654038968,Xiaomi,Mi 4
8893325651089324764,Xiaomi,Redmi Note
-2793689489403728457,Huawei,Honor 3X Play Edition
-6987706396514982527,Samsung,Galaxy tab 3 8.0
-4146141518375530183,Huawei,Honor 6
-6649117536152472293,Huawei,G730-U00
368628890999046934,Samsung,Galaxy Note 3
-1080776978584783962,vivo,Y27
-3056867825913781076,Xiaomi,Redmi Note
-8524462001039508574,Huawei,Ascend G700T
9027178371377608020,vivo,X3T
7882918222773489546,Xiaomi,Redmi 3
6436019780582014419,Samsung,Galaxy S3
2156901901409575692,vivo,X3L
-5556154314508055989,vivo,X5L
4238564500381248850,Xiaomi,Redmi 1s
2224931372823125279,Huawei,Ascend P8
-6404306998673132160,Xiaomi,Redmi Note
-1912838943029389131,China Mobile,M812C
1687986504897860955,Xiaomi,Mi 2S
-442556428840849901,Samsung,Galaxy Note 3
3928119960288063463,Xiaomi,Redmi Note enhanced version
4623121062306149286,Huawei,Ascend P7
-5036109232278815329,Meizu,MX3
-4016281734125153313,Xiaomi,Mi 3
1250569025258516627,Acene,U2
-3711637431613124763,Samsung,Galaxy Note 2
7525307901497969831,Huawei,Ascend P6
-8489249233299495168,Meizu,MX3
-4893646241310782382,Huawei,Mate 2
